scenario,beta,policy,train_mech,test_hist,population,unsupported order share,pool fallback share,n,mean cost,median cost,total shortage,total leftover,fill rate,leftover share,cycle service,mean order,median order
equal costs,0.5,TimesNet->TFT + residual quantile,C,B,deep subsample,0.0,0.6533864541832669,2510,0.46962249133572637,0.2958524338901043,796.4315701052547,382.3208831474185,0.7067673681435498,0.16608714863681254,0.450597609561753,0.9171033291940195,0.6400119066238403
equal costs,0.5,TimesNet->TFT + residual quantile,C,C,deep subsample,0.0,0.6533864541832669,2510,0.4696224614599371,0.2958523742854595,796.4312225561589,382.3211557082832,0.7067674961052478,0.1660872223004649,0.450597609561753,0.9171035762497807,0.6400119066238403
equal costs,0.5,demand-quantile + adaptive calibration (sensitivity),A,A,full sample,0.0,0.0,20641,0.39320526222805463,0.22706002742052078,5409.417174542323,2706.7326431069523,0.7745224658038463,0.12714677862334972,0.4821956300566833,1.031357581180397,0.6625660061836243
equal costs,0.5,demand-quantile + adaptive calibration (sensitivity),A,B,full sample,0.0,0.0,20641,0.39988589495565563,0.22643952071666718,5751.077263528481,2502.9674942512065,0.7602812505467968,0.12066665469873895,0.45918317910953926,1.004933220062142,0.6427295804023743
equal costs,0.5,demand-quantile + adaptive calibration (sensitivity),A,C,full sample,0.0,0.0,20641,0.4246325704849039,0.23105863481760025,6730.106658892706,2034.7342284861952,0.7194729477575127,0.10545088163412401,0.409960757715227,0.9348173021739952,0.5966432690620422
equal costs,0.5,demand-quantile + adaptive calibration (sensitivity),B,A,full sample,0.0,0.0,20641,0.3988218325315725,0.22764821350574493,5287.878241799772,2944.203203484416,0.7795885011971955,0.13600811479612984,0.5048205028826123,1.0487506092856251,0.6857272386550903
equal costs,0.5,demand-quantile + adaptive calibration (sensitivity),B,B,full sample,0.0,0.0,20641,0.4027628918772114,0.2270415648818016,5591.866463413462,2721.5623878240585,0.7669175400894624,0.12885799774293288,0.4825347609127465,1.023236872680129,0.6631506681442261
equal costs,0.5,demand-quantile + adaptive calibration (sensitivity),B,C,full sample,0.0,0.0,20641,0.4224148953814386,0.22971461713314056,6481.700122984126,2237.3657325841486,0.7298271303593775,0.11330383503499272,0.4381570660336224,0.956668861691777,0.6183630228042603
equal costs,0.5,demand-quantile + adaptive calibration (sensitivity),C,A,full sample,0.0,0.0,20641,0.4116214040835928,0.24840839207172394,4582.868994772434,3913.408406917006,0.8089749843387293,0.16780277733635948,0.5709025725497796,1.12986172068817,0.752619743347168
equal costs,0.5,demand-quantile + adaptive calibration (sensitivity),C,B,full sample,0.0,0.0,20641,0.4099302284178054,0.2437012568116188,4931.6023893766105,3529.767455395311,0.7944389366703671,0.15625975500796035,0.5397509810571193,1.0943801865509737,0.7208468914031982
equal costs,0.5,demand-quantile + adaptive calibration (sensitivity),C,C,full sample,0.0,0.0,20641,0.41570445818202184,0.23444075882434845,5977.308071576059,2603.247649759054,0.7508514056833182,0.126267803957605,0.4604912552686401,0.9988312554024971,0.6468480229377747
equal costs,0.5,demand-quantile LightGBM (uncalibrated),A,A,full sample,0.0,0.0,20641,0.39463171071906833,0.2265658974647522,5657.292719349265,2488.300421603024,0.7641904161897718,0.11950375112026743,0.4539024272079841,1.0087662451835524,0.6399746537208557
equal costs,0.5,demand-quantile LightGBM (uncalibrated),A,B,full sample,0.0,0.0,20641,0.4023824405719401,0.22670037299394608,6009.996748616919,2295.5792072284967,0.7494888629069919,0.11321367475579186,0.4303570563441694,0.9823418837842897,0.6201382279396057
equal costs,0.5,demand-quantile LightGBM (uncalibrated),A,C,full sample,0.0,0.0,20641,0.42934897626843527,0.23250406980514526,7011.9362044893205,1850.2560146674514,0.7077256136262486,0.09826495521091523,0.381570660336224,0.9122259665112192,0.5740519165992737
equal costs,0.5,demand-quantile LightGBM (uncalibrated),B,A,full sample,0.0,0.0,20641,0.3991555239659455,0.2269444763660431,5510.902657175437,2728.066513005644,0.770292306501563,0.12863323374812327,0.47875587423089966,1.0274744547459016,0.6644510626792908
equal costs,0.5,demand-quantile LightGBM (uncalibrated),B,B,full sample,0.0,0.0,20641,0.404046292250078,0.2263045758008957,5824.692349295132,2515.227169038728,0.7572127965003205,0.12161742008688715,0.45651857952618574,1.0019607181979333,0.6418744921684265
equal costs,0.5,demand-quantile LightGBM (uncalibrated),B,C,full sample,0.0,0.0,20641,0.4255932439577156,0.23043373227119446,6734.082829812774,2050.5873187184334,0.7193072113785884,0.10620710089334483,0.4115595174652391,0.9353927064330994,0.5970868468284607
equal costs,0.5,demand-quantile LightGBM (uncalibrated),C,A,full sample,0.0,0.0,20641,0.4081779387319084,0.24127449840307236,4884.197951447219,3541.0028819181025,0.796414867797398,0.15635125974756306,0.5335497311176784,1.097221127612559,0.7199791073799133
equal costs,0.5,demand-quantile LightGBM (uncalibrated),C,B,full sample,0.0,0.0,20641,0.408575133647007,0.23791347444057465,5254.484371192753,3178.9149624151178,0.7809804381395284,0.14505415167476668,0.500847827140158,1.0617395938085514,0.6882063150405884
equal costs,0.5,demand-quantile LightGBM (uncalibrated),C,C,full sample,0.0,0.0,20641,0.41961783917005385,0.23434048891067505,6354.563359168758,2306.768459140323,0.7351264968319206,0.11566725649720495,0.4204253669880335,0.9661906624946228,0.61420738697052
equal costs,0.5,demand-quantile LightGBM + pooled conformal,A,A,full sample,0.0,0.062012499394409185,20641,0.3891057826581189,0.2249501720070839,5388.315194102004,2643.217265744228,0.7754020471640584,0.12441105930833915,0.4740080422460152,1.0293027680937052,0.6489871144294739
equal costs,0.5,demand-quantile LightGBM + pooled conformal,A,B,full sample,0.0,0.062012499394409185,20641,0.3951026486725317,0.22554098069667816,5721.329204042442,2433.9845672072843,0.7615212213021675,0.11756339669051302,0.4501235405261373,1.0030323980303661,0.6317041516304016
equal costs,0.5,demand-quantile LightGBM + pooled conformal,A,C,full sample,0.0,0.062012499394409185,20641,0.41947739973475084,0.23027987778186798,6691.015127523278,1967.4178804017138,0.7211023769209005,0.1021115509727553,0.40022285741969865,0.9334498869947377,0.5850659608840942
equal costs,0.5,demand-quantile LightGBM + pooled conformal,B,A,full sample,0.0,0.062012499394409185,20641,0.393947364159588,0.2255747765302658,5254.028447060147,2877.4390965579078,0.7809994421552816,0.13312634865553857,0.4960999951552735,1.0471560008758154,0.670923113822937
equal costs,0.5,demand-quantile LightGBM + pooled conformal,B,B,full sample,0.0,0.062012499394409185,20641,0.39668547209122096,0.22490864247083664,5544.797505741706,2643.187323693186,0.7688794875914886,0.125332943348497,0.4726999660869144,1.0217201774396312,0.6507970094680786
equal costs,0.5,demand-quantile LightGBM + pooled conformal,B,C,full sample,0.0,0.062012499394409185,20641,0.4159852480016302,0.22726916521787643,6432.1124249644345,2154.2390790372156,0.7318940650244581,0.10927977438102084,0.4258999079501962,0.9550439910204315,0.603358805179596
equal costs,0.5,demand-quantile LightGBM + pooled conformal,C,A,full sample,0.0,0.062012499394409185,20641,0.4082392539859607,0.24415400624275208,4558.488076921552,3867.9783646026626,0.8099912397061887,0.16600461538017874,0.5642168499588198,1.1288419481740737,0.7340604662895203
equal costs,0.5,demand-quantile LightGBM + pooled conformal,C,B,full sample,0.0,0.062012499394409185,20641,0.40481006010472925,0.23878193646669388,4891.414169820026,3464.270280801691,0.796114078438319,0.15353227009837875,0.5319509713676663,1.0931540368955772,0.7044910192489624
equal costs,0.5,demand-quantile LightGBM + pooled conformal,C,C,full sample,0.0,0.062012499394409185,20641,0.4093943072531583,0.23230861127376556,5928.851524635218,2521.4563713772222,0.752871191247519,0.12249866752715506,0.4499781987306817,0.9972162788296085,0.6330853700637817
equal costs,0.5,raw-sales LightGBM + residual quantile,A,A,full sample,0.0,0.062012499394409185,20641,0.3868223331271306,0.2277808114886284,5359.738985323347,2624.6607927537552,0.7765931723600239,0.12347940843009106,0.4803061867157599,1.0297881968901872,0.6539608836174011
equal costs,0.5,raw-sales LightGBM + residual quantile,A,B,full sample,0.0,0.062012499394409185,20641,0.39448350742219723,0.2298898696899414,5747.139450321905,2395.394626379668,0.7604453880838539,0.11606048723678132,0.45327261276100966,0.9999123850897587,0.6288927793502808
equal costs,0.5,raw-sales LightGBM + residual quantile,A,C,full sample,0.0,0.062012499394409185,20641,0.42188238927553606,0.23531744629144669,6937.136827799026,1770.9375692373142,0.7108434317703011,0.0940750226291951,0.3802625841771232,0.9120070299897405,0.5663846135139465
equal costs,0.5,raw-sales LightGBM + residual quantile,B,A,full sample,0.0,0.062012499394409185,20641,0.3892196489226036,0.23616819828748703,5036.431637037545,2997.451136373915,0.7900694011896385,0.13654597134558732,0.5122813817160021,1.0635122263415684,0.6790297031402588
equal costs,0.5,raw-sales LightGBM + residual quantile,B,B,full sample,0.0,0.062012499394409185,20641,0.3946389532202241,0.23543132096529007,5434.457527672872,2711.2851057457738,0.773478723585951,0.1274833176189363,0.48447265151882174,1.0303649989173416,0.6509289145469666
equal costs,0.5,raw-sales LightGBM + residual quantile,B,C,full sample,0.0,0.062012499394409185,20641,0.42218481183815854,0.23592332005500793,6705.019270101562,2009.2974310498685,0.7205186505350076,0.10413449554507398,0.41054212489704955,0.9348003742807157,0.5868679285049438
equal costs,0.5,raw-sales LightGBM + residual quantile,C,A,full sample,0.0,0.062012499394409185,20641,0.42208239747207094,0.2508397102355957,5104.107329610735,3608.0954366102815,0.7872485153540566,0.16039597915382275,0.5597597015648467,1.0898175704461748,0.7284035086631775
equal costs,0.5,raw-sales LightGBM + residual quantile,C,B,full sample,0.0,0.062012499394409185,20641,0.42383003168442085,0.24820347130298615,5461.764890416525,3286.510793581605,0.7723404869482194,0.15064900346668436,0.5342279928298047,1.0569101432946575,0.6991193294525146
equal costs,0.5,raw-sales LightGBM + residual quantile,C,C,full sample,0.0,0.062012499394409185,20641,0.44106750983084664,0.2442246526479721,6547.09860061761,2556.9758698008955,0.7271011643262202,0.1278435925968773,0.46688629426868855,0.9689847213683073,0.6329547762870789
equal costs,0.5,raw-sales quantile LightGBM,A,A,full sample,0.0,0.0,20641,0.3999277066544204,0.2246120348572731,6533.70430570608,1721.2034873478115,0.727659470792795,0.08974681397758244,0.39484521098783976,0.9291427521060839,0.5848808288574219
equal costs,0.5,raw-sales quantile LightGBM,A,B,full sample,0.0,0.0,20641,0.4160336840374496,0.22836589068174362,7043.24625321012,1544.1050190068781,0.7064205353981631,0.08350216991482658,0.3717843127755438,0.8958769018156438,0.5594568252563477
equal costs,0.5,raw-sales quantile LightGBM,A,C,full sample,0.0,0.0,20641,0.4828352123479357,0.24403173476457596,8879.737925550202,1086.463692523539,0.6298711400585354,0.06707533986692388,0.3044910614795795,0.784732432127963,0.5075414776802063
equal costs,0.5,raw-sales quantile LightGBM,B,A,full sample,0.0,0.0,20641,0.41852656907183283,0.23385755717754364,7091.958806844428,1546.848105367273,0.7043900788584915,0.08385897891583327,0.3634513831694201,0.8936498068457338,0.5558390617370605
equal costs,0.5,raw-sales quantile LightGBM,B,B,full sample,0.0,0.0,20641,0.4388443288668506,0.23956546187400818,7675.462953433394,1382.7228387072682,0.6800682208983975,0.07812789615318505,0.3397606705101497,0.8574292064267147,0.5292888879776001
equal costs,0.5,raw-sales quantile LightGBM,B,C,full sample,0.0,0.0,20641,0.5108954993085737,0.2591090723872185,9632.82492303988,912.5690781883895,0.5984806605022005,0.05975955537865034,0.26975437236567995,0.7398227081889664,0.473204106092453
equal costs,0.5,raw-sales quantile LightGBM,C,A,full sample,0.0,0.0,20641,0.4938262739730162,0.2711377963423729,9314.709754796233,878.3583662807941,0.6117404667644233,0.05646941835043606,0.24320527106244852,0.75357710266288,0.44782668352127075
equal costs,0.5,raw-sales quantile LightGBM,C,B,full sample,0.0,0.0,20641,0.5146388481861108,0.28349678963422775,9838.324332592543,784.3361328169703,0.5899149502510549,0.0525097981303226,0.22431083765321447,0.7236542883001973,0.4275837540626526
equal costs,0.5,raw-sales quantile LightGBM,C,C,full sample,0.0,0.0,20641,0.59431680389215,0.3169565796852112,11752.974678358063,514.3184707798064,0.5101077131899664,0.0403314908743922,0.17809214669831888,0.6178130980573465,0.37891221046447754
equal costs,0.5,seasonal_naive + residual quantile,A,A,full sample,0.0,0.062012499394409185,20641,0.4430044209330568,0.29999998956918716,4979.480952620506,4164.573299858719,0.7924432428584914,0.1796931368891115,0.5279782956252119,1.1228152081690885,0.7000000476837158
equal costs,0.5,seasonal_naive + residual quantile,A,B,full sample,0.0,0.062012499394409185,20641,0.4565549261989283,0.29999999701976776,5775.345935821533,3648.404295850545,0.7592696738444851,0.16686814746365147,0.4797248195339373,1.0592507497024832,0.6802854537963867
equal costs,0.5,seasonal_naive + residual quantile,A,C,full sample,0.0,0.062012499394409185,20641,0.5310225891496494,0.30000002682209015,8337.006312768906,2623.830949869007,0.6524935006256111,0.14355319284609483,0.37115449832856934,0.8855075336311248,0.5445566177368164
equal costs,0.5,seasonal_naive + residual quantile,B,A,full sample,0.0,0.062012499394409185,20641,0.44674290240090325,0.29999999701976776,4589.064182523638,4632.156065933406,0.8087167539946919,0.19273323714766188,0.5599050433603023,1.164382939198184,0.7518370151519775
equal costs,0.5,seasonal_naive + residual quantile,B,B,full sample,0.0,0.062012499394409185,20641,0.45448411641237546,0.29999999701976776,5324.974375315011,4056.032271552831,0.7780422450214671,0.17850687862143902,0.5133472215493435,1.1008184807333834,0.699999988079071
equal costs,0.5,seasonal_naive + residual quantile,B,C,full sample,0.0,0.062012499394409185,20641,0.5201468963799932,0.30000001937150955,7795.763961151242,2940.588127028197,0.6750537852011123,0.1536697808455479,0.40249987888183714,0.927075264301967,0.5919632911682129
equal costs,0.5,seasonal_naive + residual quantile,C,A,full sample,0.0,0.062012499394409185,20641,0.4727585759264939,0.30217626690864563,3593.818191021681,6164.39157467708,0.8502010035620131,0.2320798641758916,0.6482244077321835,1.2868325056070609,0.8463908433914185
equal costs,0.5,seasonal_naive + residual quantile,C,B,full sample,0.0,0.062012499394409185,20641,0.4698330068956364,0.30000002682209015,4219.6418460048735,5478.181249327958,0.8241151665828799,0.21696217773724183,0.6030715566106293,1.223268047473622,0.800000011920929
equal costs,0.5,seasonal_naive + residual quantile,C,C,full sample,0.0,0.062012499394409185,20641,0.5058454423130344,0.30000001192092896,6384.425053991377,4056.7307207919657,0.7338817894820772,0.18726332443295157,0.4960999951552735,1.0495248307436913,0.6917357444763184
shortage more costly,0.75,Kaplan-Meier order percentile,A,A,full sample,0.0,1.0,20641,1.3877874305910796,0.5999999940395355,5121.839011102915,13279.80332152173,0.7865094161699848,0.41307177050221927,0.7159052371493629,1.5575263153431889,0.9000000357627869
shortage more costly,0.75,Kaplan-Meier order percentile,A,B,full sample,0.0,1.0,20641,1.3877874305910796,0.5999999940395355,5121.839011102915,13279.80332152173,0.7865094161699848,0.41307177050221927,0.7159052371493629,1.5575263153431889,0.9000000357627869
shortage more costly,0.75,Kaplan-Meier order percentile,A,C,full sample,0.0,1.0,20641,1.3877874305910796,0.5999999940395355,5121.839011102915,13279.80332152173,0.7865094161699848,0.41307177050221927,0.7159052371493629,1.5575263153431889,0.9000000357627869
shortage more costly,0.75,Kaplan-Meier order percentile,B,A,full sample,0.0,1.0,20641,1.4165875860382293,0.6000000163912773,4622.529988501221,15372.19439791143,0.807321818612887,0.44248499034076566,0.7204592800736398,1.6830870972331842,0.9000000357627869
shortage more costly,0.75,Kaplan-Meier order percentile,B,B,full sample,0.0,1.0,20641,1.4165875860382293,0.6000000163912773,4622.529988501221,15372.19439791143,0.807321818612887,0.44248499034076566,0.7204592800736398,1.6830870972331842,0.9000000357627869
shortage more costly,0.75,Kaplan-Meier order percentile,B,C,full sample,0.0,1.0,20641,1.4165875860382293,0.6000000163912773,4622.529988501221,15372.19439791143,0.807321818612887,0.44248499034076566,0.7204592800736398,1.6830870972331842,0.9000000357627869
shortage more costly,0.75,Kaplan-Meier order percentile,C,A,full sample,0.7087350419068843,1.0,6012,1.6152995593513715,0.6699999794363976,424.910015527159,8436.450904238969,0.9390986310247585,0.5628593341602397,0.8373253493013972,2.4931071198688532,1.2000000476837158
shortage more costly,0.75,Kaplan-Meier order percentile,C,B,full sample,0.7087350419068843,1.0,6012,1.6152995593513715,0.6699999794363976,424.910015527159,8436.450904238969,0.9390986310247585,0.5628593341602397,0.8373253493013972,2.4931071198688532,1.2000000476837158
shortage more costly,0.75,Kaplan-Meier order percentile,C,C,full sample,0.7087350419068843,1.0,6012,1.6152995593513715,0.6699999794363976,424.910015527159,8436.450904238969,0.9390986310247585,0.5628593341602397,0.8373253493013972,2.4931071198688532,1.2000000476837158
shortage more costly,0.75,TFT (direct) + residual quantile,A,A,deep subsample,0.0,0.6533864541832669,2510,0.9483399869495654,0.5086713992059231,470.7585677988827,968.057663846761,0.826674658581909,0.3012622141287133,0.7039840637450199,1.2802147965269735,0.9831007122993469
shortage more costly,0.75,TFT (direct) + residual quantile,A,B,deep subsample,0.0,0.6533864541832669,2510,0.948340092492531,0.5086713992059231,470.75871597602963,968.057484228164,0.82667460402559,0.3012621889629495,0.7039840637450199,1.2802146659310596,0.983100563287735
shortage more costly,0.75,TFT (direct) + residual quantile,A,C,deep subsample,0.0,0.6533864541832669,2510,0.9483403169657605,0.5086712799966335,470.7592075802386,968.056572843343,0.8266744230252362,0.3012620368727042,0.7039840637450199,1.2802141069712867,0.9831004738807678
shortage more costly,0.75,TFT (direct) + residual quantile,B,A,deep subsample,0.0,0.6533864541832669,2510,0.956387186851872,0.5160683766007423,460.9989400431514,1017.5350188687444,0.8302679884299136,0.3109278381668638,0.7111553784860558,1.3038151880718798,1.0113974213600159
shortage more costly,0.75,TFT (direct) + residual quantile,B,B,deep subsample,0.0,0.6533864541832669,2510,0.9563871929548177,0.5160683766007423,460.99894558638334,1017.5350175574422,0.8302679863889894,0.3109278384174197,0.7111553784860558,1.3038151853409896,1.011397361755371
shortage more costly,0.75,TFT (direct) + residual quantile,B,C,deep subsample,0.0,0.6533864541832669,2510,0.9563872054100512,0.5160683766007423,460.99895717948675,1017.5350140407681,0.8302679821206047,0.3109278387784125,0.7111553784860558,1.3038151793211579,1.011397361755371
shortage more costly,0.75,TFT (direct) + residual quantile,C,A,deep subsample,0.0,0.6533864541832669,2510,0.9460614090718596,0.5081967674195766,470.04696960374713,964.4732279591262,0.8269366570001238,0.3004153096020365,0.700796812749004,1.279070239677372,0.9734008014202118
shortage more costly,0.75,TFT (direct) + residual quantile,C,B,deep subsample,0.0,0.6533864541832669,2510,0.9460615078529039,0.5081975720822811,470.0470808856189,964.473142053932,0.826936616028021,0.30041530129570965,0.700796812749004,1.279070161116788,0.9734008014202118
shortage more costly,0.75,TFT (direct) + residual quantile,C,C,deep subsample,0.0,0.6533864541832669,2510,0.9460613355396753,0.5081976316869259,470.04714277014136,964.472523894161,0.8269365932431867,0.3004151723847871,0.700796812749004,1.2790698901828066,0.9734013080596924
shortage more costly,0.75,TimesNet->TFT + residual quantile,A,A,deep subsample,0.0,0.6533864541832669,2510,0.8758757288771797,0.47931796684861183,430.9238894023001,905.6764112748206,0.8413411133331207,0.28384057966624715,0.702390438247012,1.2712320976523288,0.9480109512805939
shortage more costly,0.75,TimesNet->TFT + residual quantile,A,B,deep subsample,0.0,0.6533864541832669,2510,0.875875660818649,0.47931796684861183,430.9237965680659,905.6765189506114,0.8413411475131154,0.28384059557543107,0.702390438247012,1.271232177536801,0.9480109512805939
shortage more costly,0.75,TimesNet->TFT + residual quantile,A,C,deep subsample,0.0,0.6533864541832669,2510,0.8758759109444352,0.4793187715113163,430.92384416237473,905.6770039834082,0.8413411299896959,0.28384070867269967,0.702390438247012,1.2712323518150832,0.9480108022689819
shortage more costly,0.75,TimesNet->TFT + residual quantile,B,A,deep subsample,0.0,0.6533864541832669,2510,0.8743874940145538,0.47266802191734314,433.13198209926486,895.3166636787355,0.8405281309536949,0.2817033851283279,0.6992031872509961,1.2662249899658549,0.9333934485912323
shortage more costly,0.75,TimesNet->TFT + residual quantile,B,B,deep subsample,0.0,0.6533864541832669,2510,0.8743865981163732,0.47266802191734314,433.130695220083,895.3182756118476,0.8405286047608411,0.28170363537090654,0.6992031872509961,1.2662261448711514,0.9333934783935547
shortage more costly,0.75,TimesNet->TFT + residual quantile,B,C,deep subsample,0.0,0.6533864541832669,2510,0.8743846136557154,0.4726710617542267,433.1269915662706,895.3244055770338,0.8405299683835247,0.2817046924973833,0.6992031872509961,1.2662300626476448,0.9333934485912323
shortage more costly,0.75,TimesNet->TFT + residual quantile,C,A,deep subsample,0.0,0.6533864541832669,2510,0.8748103038248313,0.47663944959640503,430.81686643511057,903.3232632949948,0.8413805173792636,0.28330252679906504,0.6972111553784861,1.2703372271293663,0.9536831676959991
shortage more costly,0.75,TimesNet->TFT + residual quantile,C,B,deep subsample,0.0,0.6533864541832669,2510,0.8748102259350963,0.4766397178173065,430.8167674615979,903.3233647122979,0.8413805538196367,0.28330254080108025,0.6972111553784861,1.2703373069663446,0.9536834061145782
shortage more costly,0.75,TimesNet->TFT + residual quantile,C,C,deep subsample,0.0,0.6533864541832669,2510,0.8748101251771251,0.4766397178173065,430.8165490105748,903.3237671628594,0.8413806342496082,0.28330261185148237,0.6972111553784861,1.270337554337494,0.9536834955215454
shortage more costly,0.75,demand-quantile + adaptive calibration (sensitivity),A,A,full sample,0.0,0.0,20641,0.6962660750102846,0.37300144881010056,2733.1140002273023,6172.286053605378,0.8860772268871318,0.2250186532097149,0.7229785378615378,1.3289137356696876,0.906276524066925
shortage more costly,0.75,demand-quantile + adaptive calibration (sensitivity),A,B,full sample,0.0,0.0,20641,0.7085661231469079,0.3682313337922096,2928.452496211976,5840.155859239399,0.8779350479818903,0.21708486298637295,0.7042294462477593,1.3033593201689535,0.8802321553230286
shortage more costly,0.75,demand-quantile + adaptive calibration (sensitivity),A,C,full sample,0.0,0.0,20641,0.7495937262988921,0.36518868803977966,3449.8683855980635,5122.75894774124,0.8562011780960986,0.19961009565596138,0.6625647982171406,1.2433422279309685,0.8283660411834717
shortage more costly,0.75,demand-quantile + adaptive calibration (sensitivity),B,A,full sample,0.0,0.0,20641,0.7043020631384335,0.3835584297776222,2654.5234980992973,6573.928390942514,0.8893530682687977,0.23553737055056903,0.7423089966571387,1.3521797033778966,0.9326355457305908
shortage more costly,0.75,demand-quantile + adaptive calibration (sensitivity),B,B,full sample,0.0,0.0,20641,0.7111509861200319,0.37654202431440353,2820.7118752151728,6216.73187885806,0.8824259365141057,0.22699608511705055,0.7251586647933724,1.3268231368743197,0.9084262847900391
shortage more costly,0.75,demand-quantile + adaptive calibration (sensitivity),B,C,full sample,0.0,0.0,20641,0.7538749387004172,0.3701738566160202,3373.1194287352264,5441.3743235096335,0.8594002594365063,0.20880825768360586,0.686643088997626,1.2624965485855508,0.8542694449424744
shortage more costly,0.75,demand-quantile + adaptive calibration (sensitivity),C,A,full sample,0.0,0.0,20641,0.7243183453635322,0.41543514281511307,2378.1577360481024,7816.181758504361,0.9008726587446083,0.2655948988924352,0.7854755099074657,1.4257526470149802,0.9979113936424255
shortage more costly,0.75,demand-quantile + adaptive calibration (sensitivity),C,B,full sample,0.0,0.0,20641,0.7267559676614171,0.40378403663635254,2564.205382011831,7308.353782463819,0.8931177448414391,0.2543355567670864,0.7653214476042828,1.392136270773312,0.9676254987716675
shortage more costly,0.75,demand-quantile + adaptive calibration (sensitivity),C,C,full sample,0.0,0.0,20641,0.7526442926198563,0.3879816457629204,3148.897970791906,6088.636931590736,0.8687463497489445,0.22608556443636454,0.7179884695508939,1.3047175682078764,0.9083460569381714
shortage more costly,0.75,demand-quantile LightGBM (uncalibrated),A,A,full sample,0.0,0.0,20641,0.7152393614481377,0.3545800969004631,3230.1658335775137,5072.75815891847,0.8653589095277453,0.1963633470210996,0.6515672690276634,1.2515638142493533,0.8289266228675842
shortage more costly,0.75,demand-quantile LightGBM (uncalibrated),A,B,full sample,0.0,0.0,20641,0.7338966893246153,0.3541610836982727,3458.309477042407,4773.433133222163,0.8558493330777939,0.18862806494990925,0.628700159875975,1.2260093997751902,0.802882194519043
shortage more costly,0.75,demand-quantile LightGBM (uncalibrated),A,C,full sample,0.0,0.0,20641,0.788623826480349,0.3617791011929512,4050.4183913990855,4126.729228183627,0.8311688076760899,0.17146660744605902,0.5829659415725982,1.1659923066403997,0.7510161399841309
shortage more costly,0.75,demand-quantile LightGBM (uncalibrated),B,A,full sample,0.0,0.0,20641,0.718486963228986,0.35984480381011963,3160.5970869883895,5348.498147044331,0.868258702413355,0.20430617526243036,0.6691536262777966,1.268293078079351,0.8487489223480225
shortage more costly,0.75,demand-quantile LightGBM (uncalibrated),B,B,full sample,0.0,0.0,20641,0.7314924787885011,0.3560802862048149,3358.5550205484033,5023.071193028241,0.860007339042133,0.19578961570731682,0.6481275132018798,1.2429365116544637,0.8245396614074707
shortage more costly,0.75,demand-quantile LightGBM (uncalibrated),B,C,full sample,0.0,0.0,20641,0.7886229617215523,0.35440320521593094,3985.3038738816977,4322.0549312494695,0.833882937567807,0.1776599171259591,0.6038467128530595,1.17860992306321,0.770382821559906
shortage more costly,0.75,demand-quantile LightGBM (uncalibrated),C,A,full sample,0.0,0.0,20641,0.7251531417046148,0.3785782903432846,2869.617906730622,6359.0322777330875,0.880387415350436,0.23140287905784315,0.7065549149750496,1.3313478385534814,0.9035066366195679
shortage more costly,0.75,demand-quantile LightGBM (uncalibrated),C,B,full sample,0.0,0.0,20641,0.7362122589847799,0.37266145646572113,3100.15462070331,5895.693375594914,0.8707780899589915,0.22009963421089448,0.6832517804369943,1.297731462597333,0.873220682144165
shortage more costly,0.75,demand-quantile LightGBM (uncalibrated),C,C,full sample,0.0,0.0,20641,0.7812377980405665,0.36178798228502274,3783.6000152379274,4774.729343641549,0.8422904401170431,0.1911262824427915,0.6289423962017344,1.2103127606697142,0.813941240310669
shortage more costly,0.75,demand-quantile LightGBM + pooled conformal,A,A,full sample,0.0,0.062012499394409185,20641,0.6830891953877534,0.3712420389056206,2622.6913532055914,6231.570022381842,0.8906799087226243,0.22578303567470526,0.7158567898842111,1.3371355570832903,0.8865868449211121
shortage more costly,0.75,demand-quantile LightGBM + pooled conformal,A,B,full sample,0.0,0.062012499394409185,20641,0.6931999102496537,0.3675674870610237,2806.7219200097024,5888.173587433994,0.8830090715361353,0.21749738443735203,0.6976890654522552,1.311583161281151,0.8614658117294312
shortage more costly,0.75,demand-quantile LightGBM + pooled conformal,A,C,full sample,0.0,0.062012499394409185,20641,0.7303355234530229,0.36416103690862656,3309.5848646983504,5146.100945498794,0.8620485330624861,0.19924926612029242,0.6535051596337387,1.2512694368189714,0.8082879781723022
shortage more costly,0.75,demand-quantile LightGBM + pooled conformal,B,A,full sample,0.0,0.062012499394409185,20641,0.6908420521848426,0.3782621845602989,2535.993739143014,6651.689581718296,0.8942936740523751,0.23665907507854841,0.7354294850055715,1.3616894630664806,0.9081283807754517
shortage more costly,0.75,demand-quantile LightGBM + pooled conformal,B,B,full sample,0.0,0.062012499394409185,20641,0.694032252042602,0.3712788298726082,2683.2646903283894,6275.72564342618,0.888155066165323,0.227518226676312,0.7189089675887796,1.336340163639249,0.8836122155189514
shortage more costly,0.75,demand-quantile LightGBM + pooled conformal,B,C,full sample,0.0,0.062012499394409185,20641,0.7305635287301926,0.3655914142727852,3201.3046099878848,5475.647966556251,0.8665619148273733,0.2084747630594378,0.6781163703308948,1.2724809709388263,0.8318986892700195
shortage more costly,0.75,demand-quantile LightGBM + pooled conformal,C,A,full sample,0.0,0.062012499394409185,20641,0.7120269850319837,0.408343106508255,2237.4638590328395,7984.557420946658,0.9067371183420663,0.26849651576391664,0.7804854415968219,1.4407262209434506,0.9647132754325867
